id_atendimento,id_cliente,angel,polo,data_limite,data_de_atendimento
718228,504045282,Eduardo Xará Virgilio,RJ - NITEROI,2022-02-15,
718311,462678864,Fabricio Neves Magalhães,GO - GOIANIA,2022-02-15,
718299,125263731,Pedro Lima Wanderley,MG - JUIZ DE FORA,2022-02-15,
718323,591402740,Gabriel Wanderley Xará,AP - MACAPA,2022-02-15,
718261,596683730,Sergio Pereira Bandoli,DF - PLANALTINA,2022-02-15,
718393,468295653,Bruna Neves Bandoli,MT - PRIMAVERA DO LESTE,2022-02-15,
718411,521550490,Pedro Terra Pereira,MA - SAO LUIS,2022-02-15,
718378,799920187,Sergio Xará Sena,CE - JUAZEIRO DO NORTE,2022-02-15,
718332,602317478,Fabricio Magalhães Wanderley,ES - CACHOEIRO DE ITAPEMIRIM,2022-02-15,
718404,362682677,Mariana Neves Sena,PE - CARUARU,2022-02-15,
718333,701187392,Fabricio Lima Xará,GO - GOIANIA,2022-02-15,
718469,876469546,Jônatas de Terra,PR - APUCARANA,2022-02-15,
718464,347171218,Éder Oliveira Lima,RJ - CABO FRIO,2022-02-15,
718424,137561769,Fabricio Sena Torres,ES - CACHOEIRO DE ITAPEMIRIM,2022-02-15,
718435,920116362,Jônatas Magalhães Torres,PE - OLINDA,2022-02-15,
718488,4301422,Jônatas Virgilio Oliveira,PE - JABOATAO DOS GUARARAPES,2022-02-15,
718426,175613991,Eduardo Neves Pereira,RJ - RESENDE,2022-02-15,
718446,57774433,Pedro Xará Torres,MG - ALFENAS,2022-02-15,
718456,188467524,Gabriel Oliveira Xará,BA - ALAGOINHAS,2022-02-15,
718503,61795693,Gabriel de Magalhães,BA - ALAGOINHAS,2022-02-15,
718466,282678797,João Magalhães Pereira,RJ - SAO GONÇALO,2022-02-15,
718482,338486060,Bruna Terra Torres,MS - CAMPO GRANDE,2022-02-15,
718610,266248517,Bruna Neves Lima,MT - PRIMAVERA DO LESTE,2022-02-15,
718573,54075607,Gabriel Xará Ferreira,AP - MACAPA,2022-02-15,
718527,843445737,Mariana Virgilio Bandoli,PA - MARABA,2022-02-15,
718634,490651231,Fabricio Neves Terra,GO - GOIANIA,2022-02-15,
718677,227949949,Bruna Torres Lima,PA - CASTANHAL,2022-02-15,
718651,139385659,Éder Wanderley Lima,RJ - BUNKER 1,2022-02-15,
718792,284640668,Jônatas Ferreira Magalhães,PE - JABOATAO DOS GUARARAPES,2022-02-15,
718761,559000247,Éder Ferreira Neves,PR - LONDRINA,2022-02-15,
718812,718182693,Fabricio Oliveira Pereira,GO - CATALAO,2022-02-15,
718732,899104627,Gabriel Wanderley Magalhães,AP - MACAPA,2022-02-15,
718742,281581774,Eduardo Pereira Virgilio,RJ - RIO DAS OSTRAS,2022-02-15,
718738,23482725,Sergio Wanderley Bandoli,CE - JUAZEIRO DO NORTE,2022-02-15,
718817,556498502,Sergio Magalhães Wanderley,CE - CASCAVEL,2022-02-15,
718786,976653678,Eduardo Sena Magalhães,RJ - ITAPERUNA,2022-02-15,
718858,520718139,Eduardo Lima Xará,RJ - RESENDE,2022-02-15,
718890,658122120,Fabricio Sena Oliveira,ES - CACHOEIRO DE ITAPEMIRIM,2022-02-15,
718898,549207490,Sergio Terra Pereira,CE - FORTALEZA,2022-02-15,
718959,743969283,Pedro Neves Sena,MG - JUIZ DE FORA,2022-02-15,
718979,459747937,João Terra Ferreira,RJ - SAQUAREMA,2022-02-15,
719011,872662148,Éder Bandoli Neves,RJ - BANGU,2022-02-15,
719118,38210678,Jônatas Wanderley Bandoli,PI - TERESINA,2022-02-15,
719031,587984757,Pedro Xará Virgilio,MG - ALFENAS,2022-02-15,
719039,162096723,Eduardo Neves Sena,RJ - RESENDE,2022-02-15,
719064,929891242,Sergio Sena Neves,CE - CASCAVEL,2022-02-15,
719093,9598614,João Lima Oliveira,RO - PORTO VELHO,2022-02-15,
719149,528604651,Fabricio Virgilio Wanderley,ES - ARACRUZ,2022-02-15,
719191,26429032,João Wanderley Xará,RJ - VOLTA REDONDA,2022-02-15,
719222,575484571,Pedro Bandoli Lima,MA - SAO LUIS,2022-02-15,
719198,965030442,Gabriel Oliveira Bandoli,BA - ALAGOINHAS,2022-02-15,
719306,260624883,Sergio Wanderley de,CE - JUAZEIRO DO NORTE,2022-02-15,
719244,777267363,Sergio Magalhães Virgilio,CE - CASCAVEL,2022-02-15,
719312,743890388,Gabriel Wanderley Xará,AP - MACAPA,2022-02-15,
719272,874629774,Bruna Wanderley Bandoli,MS - DOURADOS,2022-02-15,
719273,898352091,Bruna Lima Virgilio,MT - PRIMAVERA DO LESTE,2022-02-15,
719339,651042482,Bruna Pereira Xará,PA - CASTANHAL,2022-02-15,
719392,601276715,Fabricio Bandoli Wanderley,ES - GUARAPARI,2022-02-15,
719423,571503424,Bruna Torres Wanderley,PA - CASTANHAL,2022-02-15,
719374,965428115,João Xará Neves,RJ - VOLTA REDONDA,2022-02-15,
719398,231490121,Pedro Wanderley Pereira,MG - ALFENAS,2022-02-15,
719410,140451243,Fabricio de Lima,GO - CATALAO,2022-02-15,
719367,871009001,Éder Ferreira Pereira,PR - LONDRINA,2022-02-15,
719465,379491446,Eduardo Ferreira Oliveira,RJ - DUQUE DE CAXIAS,2022-02-15,
719516,513510636,Éder Virgilio Torres,PR - LONDRINA,2022-02-15,
719511,325921301,Eduardo Magalhães Oliveira,RJ - ITAPERUNA,2022-02-15,
719453,162841436,João Bandoli Oliveira,RJ - SAQUAREMA,2022-02-15,
719449,788195455,Bruna Neves Xará,MT - PRIMAVERA DO LESTE,2022-02-15,
719498,175178326,Gabriel de Neves,BA - ALAGOINHAS,2022-02-15,
719534,931126231,Eduardo Lima Wanderley,RJ - RESENDE,2022-02-15,
719609,91475493,Éder Wanderley Pereira,RJ - BUNKER 1,2022-02-15,
719640,30562870,Bruna Bandoli Magalhães,MS - CAMPO GRANDE,2022-02-15,
719671,891660385,Mariana Neves Torres,PE - CARUARU,2022-02-15,
719689,179456271,Fabricio Terra Sena,ES - GUARAPARI,2022-02-15,
719698,177641047,Bruna de Torres,MT - CUIABA,2022-02-15,
719767,328807248,João Oliveira Neves,RN - NATAL,2022-02-15,
719737,111879764,Jônatas Virgilio Ferreira,PE - JABOATAO DOS GUARARAPES,2022-02-15,
719756,891442936,Fabricio Pereira Wanderley,GO - ITUMBIARA,2022-02-15,
719822,161369122,Eduardo Ferreira Magalhães,RJ - DUQUE DE CAXIAS,2022-02-15,
719892,575267653,Pedro Wanderley Virgilio,MG - ALFENAS,2022-02-15,
719896,872316780,Éder Neves Bandoli,RJ - CAMPO GRANDE,2022-02-15,
719917,281079548,Sergio Virgilio Sena,BA - VITORIA DA CONQUISTA,2022-02-15,
719932,796334099,Mariana Oliveira Ferreira,PE - BUNKER RECIFE 1,2022-02-15,
719954,705635121,Eduardo Magalhães Torres,RJ - ITAPERUNA,2022-02-15,
719971,735651379,Sergio Oliveira Terra,CE - SOBRAL,2022-02-15,
719977,292901735,Eduardo Sena Oliveira,RJ - ITAPERUNA,2022-02-15,
719961,989377184,Gabriel Xará Virgilio,AP - MACAPA,2022-02-15,
720092,236796543,Bruna de Virgilio,MT - CUIABA,2022-02-15,
720052,128580541,Pedro Terra Virgilio,MA - SAO LUIS,2022-02-15,
720197,891598552,Gabriel Oliveira Wanderley,BA - ALAGOINHAS,2022-02-15,
720127,446779331,Fabricio Lima Sena,GO - GOIANIA,2022-02-15,
720246,887007759,Mariana Pereira Neves,PE - GRAVATA,2022-02-15,
720290,779767673,Eduardo Neves Xará,RJ - RESENDE,2022-02-15,
720279,247569483,Eduardo Magalhães Wanderley,RJ - ITAPERUNA,2022-02-15,
720257,445229690,Éder Oliveira Bandoli,RJ - CABO FRIO,2022-02-15,
720316,527689834,Pedro Lima Pereira,MG - JUIZ DE FORA,2022-02-15,
720398,558669646,Sergio Bandoli Wanderley,CE - FORTALEZA,2022-02-15,
720341,123395495,Pedro Neves Pereira,MG - JUIZ DE FORA,2022-02-15,
720339,385880520,Gabriel Xará de,AP - MACAPA,2022-02-15,
720376,531688577,Fabricio de Xará,GO - CATALAO,2022-02-15,
720505,299314250,Eduardo Xará Oliveira,RJ - NITEROI,2022-02-15,
720488,917325443,Fabricio Bandoli Lima,ES - GUARAPARI,2022-02-15,
720468,255393492,Pedro Terra Virgilio,MA - SAO LUIS,2022-02-15,
720481,281412593,Sergio Magalhães Wanderley,CE - CASCAVEL,2022-02-15,
720424,381713208,Jônatas Bandoli Magalhães,PE - VALE DO SAO FRANCISCO,2022-02-15,
720573,679175214,Sergio Wanderley Neves,CE - JUAZEIRO DO NORTE,2022-02-15,
720561,607989884,Mariana Ferreira Bandoli,PA - MARABA,2022-02-15,
720525,394302783,João de Ferreira,RN - NATAL,2022-02-15,
720538,668973820,Eduardo Sena Wanderley,RJ - ITAPERUNA,2022-02-15,
720692,187531027,João Pereira Oliveira,RS - CAXIAS DO SUL,2022-02-15,
720637,116955970,Pedro Xará Ferreira,MG - ALFENAS,2022-02-15,
720715,75087905,Gabriel Terra Magalhães,AM - MANAUS,2022-02-15,
720684,451598142,Fabricio Torres Virgilio,GO - ITUMBIARA,2022-02-15,
720625,543348619,Eduardo Virgilio Bandoli,RJ - DUQUE DE CAXIAS,2022-02-15,
720785,354764739,Eduardo Virgilio Magalhães,RJ - DUQUE DE CAXIAS,2022-02-15,
720763,277712903,Sergio de Lima,CE - SOBRAL,2022-02-15,
720782,214749367,Mariana Wanderley Magalhães,PB - PATOS,2022-02-15,
720795,156739410,Mariana Oliveira Magalhães,PE - BUNKER RECIFE 1,2022-02-15,
720837,526396341,Bruna Virgilio Terra,MG - POÇOS DE CALDAS,2022-02-15,
720919,50004682,Sergio Neves Sena,DF - BRASILIA,2022-02-15,
720845,334238198,Eduardo de Virgilio,RJ - RECREIO,2022-02-15,
720853,565852985,Gabriel Sena Oliveira,AL - MACEIO,2022-02-15,
720921,678739314,Éder de Ferreira,RJ - CABO FRIO,2022-02-15,
721015,801629058,Sergio Terra Neves,CE - FORTALEZA,2022-02-15,
720938,179226739,Mariana Xará Torres,PB - PATOS,2022-02-15,
720943,253538400,Sergio Virgilio Wanderley,BA - VITORIA DA CONQUISTA,2022-02-15,
720929,57795172,Jônatas Lima Magalhães,PR - CURITIBA,2022-02-15,
721002,419847706,João Neves Pereira,RO - PORTO VELHO,2022-02-15,
720975,989387773,Éder Magalhães Lima,PR - MARINGA,2022-02-15,
721005,990869158,Jônatas de Magalhães,PR - APUCARANA,2022-02-15,
721028,344475919,Fabricio Virgilio Magalhães,ES - ARACRUZ,2022-02-15,
721091,594737385,Bruna Torres Virgilio,PA - CASTANHAL,2022-02-15,
721096,435618179,Fabricio Wanderley Terra,ES - VITORIA,2022-02-15,
721049,734504085,Eduardo Magalhães Oliveira,RJ - ITAPERUNA,2022-02-15,
721041,863629230,Fabricio Magalhães Neves,ES - CACHOEIRO DE ITAPEMIRIM,2022-02-15,
721207,593433851,João de Neves,RN - NATAL,2022-02-15,
721178,822271240,Mariana Ferreira Neves,PA - MARABA,2022-02-15,
721205,670685032,Gabriel Torres Sena,BA - FEIRA DE SANTANA,2022-02-15,
721136,515894539,Eduardo Virgilio Ferreira,RJ - DUQUE DE CAXIAS,2022-02-15,
721151,264757255,Pedro Xará Oliveira,MG - ALFENAS,2022-02-15,
721204,723012122,Sergio Pereira Terra,DF - PLANALTINA,2022-02-15,
721241,860254037,Jônatas Lima Oliveira,PR - CURITIBA,2022-02-15,
721230,826923804,João Bandoli Neves,RJ - SAQUAREMA,2022-02-15,
721315,729621845,Fabricio Bandoli Torres,ES - GUARAPARI,2022-02-16,
721304,632849378,João Lima Pereira,RO - PORTO VELHO,2022-02-16,
721286,530363870,João Virgilio Terra,RJ - SANTA CRUZ,2022-02-16,
721231,301486072,Fabricio de Ferreira,GO - CATALAO,2022-02-15,
721225,590275150,Fabricio Bandoli Magalhães,ES - GUARAPARI,2022-02-15,
721355,850544308,Eduardo Magalhães Torres,RJ - ITAPERUNA,2022-02-16,
721396,419869595,Fabricio Bandoli Ferreira,ES - GUARAPARI,2022-02-16,
721350,560348070,Bruna Bandoli Neves,MS - CAMPO GRANDE,2022-02-16,
721385,712506692,Pedro Xará Torres,MG - ALFENAS,2022-02-16,
721338,418585525,Sergio de Terra,CE - SOBRAL,2022-02-16,
721506,211030905,Pedro Magalhães Lima,GO - VALPARAISO DE GOIAS,2022-02-16,
721446,753822922,Eduardo de Xará,RJ - RECREIO,2022-02-16,
721427,468985573,Mariana Bandoli de,PB - JOAO PESSOA,2022-02-16,
721518,455603293,Jônatas Neves Pereira,PR - CURITIBA,2022-02-16,
721503,672618238,João Wanderley Xará,RJ - VOLTA REDONDA,2022-02-16,
721521,222488167,Pedro Torres Magalhães,MG - PATOS DE MINAS,2022-02-16,
721425,92238875,Bruna Wanderley de,MS - DOURADOS,2022-02-16,
721461,627109093,Fabricio Bandoli de,ES - GUARAPARI,2022-02-16,
721483,751150631,Eduardo Torres Oliveira,RJ - RIO DAS OSTRAS,2022-02-16,
721536,11179075,Jônatas Magalhães Ferreira,PE - OLINDA,2022-02-16,
721564,219285854,Gabriel Lima Sena,BA - BUNKER SALVADOR,2022-02-16,
721605,796239335,Bruna Pereira Oliveira,PA - CASTANHAL,2022-02-16,
721587,136503714,Gabriel Virgilio Torres,AC - RIO BRANCO,2022-02-16,
721530,888420875,Mariana Pereira Torres,PE - GRAVATA,2022-02-16,
721599,21594696,João Ferreira Neves,RJ - SANTA CRUZ,2022-02-16,
721686,947891490,Fabricio Neves Bandoli,GO - GOIANIA,2022-02-16,
721712,39391249,Sergio Pereira Neves,DF - PLANALTINA,2022-02-16,
721644,193879894,Pedro Sena Neves,GO - VALPARAISO DE GOIAS,2022-02-16,
721724,675843968,Éder Torres Pereira,RJ - CAMPOS,2022-02-16,
721687,394256262,Sergio Magalhães Pereira,CE - CASCAVEL,2022-02-16,
721753,939850581,Jônatas Lima Virgilio,PR - CURITIBA,2022-02-16,
721782,766833926,Eduardo Sena Bandoli,RJ - ITAPERUNA,2022-02-16,
721766,291156116,Bruna Bandoli Sena,MS - CAMPO GRANDE,2022-02-16,
721730,749029879,Éder Bandoli Ferreira,RJ - BANGU,2022-02-16,
721735,57208379,Pedro Wanderley Virgilio,MG - ALFENAS,2022-02-16,
721827,980990378,Gabriel Neves Magalhães,BA - BUNKER SALVADOR,2022-02-16,
721873,728228491,João Ferreira Virgilio,RJ - SANTA CRUZ,2022-02-16,
722023,69283866,Éder Oliveira Neves,RJ - CABO FRIO,2022-02-16,
721946,86402573,Jônatas Neves Torres,PR - CURITIBA,2022-02-16,
721996,832224876,Bruna Pereira Wanderley,PA - CASTANHAL,2022-02-16,
721971,741320118,Gabriel Wanderley Magalhães,AP - MACAPA,2022-02-16,
721966,702401416,Jônatas Xará Torres,PI - TERESINA,2022-02-16,
722051,127161886,Gabriel Lima Wanderley,BA - BUNKER SALVADOR,2022-02-16,
722101,786529238,Pedro Virgilio Terra,GO - RIO VERDE,2022-02-16,
722113,485753309,Fabricio Bandoli Virgilio,ES - GUARAPARI,2022-02-16,
722115,893912300,Fabricio Bandoli Xará,ES - GUARAPARI,2022-02-16,
722084,593475925,Sergio Sena Magalhães,CE - CASCAVEL,2022-02-16,
722067,393339217,Bruna Torres Oliveira,PA - CASTANHAL,2022-02-16,
722158,665788738,Éder Bandoli Torres,RJ - BANGU,2022-02-16,
722173,527466468,Pedro Virgilio Terra,GO - RIO VERDE,2022-02-16,
722163,844644968,João de Pereira,RN - NATAL,2022-02-16,
722128,653206951,Bruna Pereira de,PA - CASTANHAL,2022-02-16,
722209,978511284,Eduardo Oliveira Wanderley,RJ - RECREIO,2022-02-16,
722220,172588587,Bruna Wanderley de,MS - DOURADOS,2022-02-16,
722244,369810275,Jônatas Virgilio Sena,PE - JABOATAO DOS GUARARAPES,2022-02-16,
722249,996015597,Éder Sena Ferreira,PR - MARINGA,2022-02-16,
722313,53105529,Bruna Wanderley Pereira,MS - DOURADOS,2022-02-16,
722323,968857040,Eduardo Terra Oliveira,RJ - MACAE,2022-02-16,
722356,57611476,Bruna Xará de,MS - DOURADOS,2022-02-16,
722361,469526665,Sergio Xará Oliveira,CE - JUAZEIRO DO NORTE,2022-02-16,
722347,962313564,Bruna Magalhães Terra,MG - POUSO ALEGRE,2022-02-16,
722406,630288694,Gabriel Torres Wanderley,BA - FEIRA DE SANTANA,2022-02-16,
722485,786756906,Mariana Sena Lima,PB - CAMPINA GRANDE,2022-02-16,
722463,430893125,Jônatas Magalhães Torres,PE - OLINDA,2022-02-16,
722448,947161416,Gabriel Lima Magalhães,BA - BUNKER SALVADOR,2022-02-16,
722429,581106913,João Virgilio Bandoli,RJ - SANTA CRUZ,2022-02-16,
722490,333872984,Fabricio Lima Magalhães,GO - GOIANIA,2022-02-16,
722505,406366341,Sergio de Magalhães,CE - SOBRAL,2022-02-16,
722446,5405665,Mariana Wanderley Neves,PB - PATOS,2022-02-16,
722597,805318198,Bruna Virgilio Terra,MG - POÇOS DE CALDAS,2022-02-16,
722527,52072283,Gabriel de Neves,BA - ALAGOINHAS,2022-02-16,
722539,255095810,Éder Magalhães Wanderley,PR - MARINGA,2022-02-16,
722592,433294545,Sergio Virgilio Pereira,BA - VITORIA DA CONQUISTA,2022-02-16,
722572,104595112,Mariana Bandoli Wanderley,PB - JOAO PESSOA,2022-02-16,
722546,800713389,Eduardo Oliveira Xará,RJ - RECREIO,2022-02-16,
722715,133144771,João Lima Torres,RO - PORTO VELHO,2022-02-16,
722625,369539681,Bruna Neves Magalhães,MT - PRIMAVERA DO LESTE,2022-02-16,
722699,805384415,Sergio Oliveira Ferreira,CE - SOBRAL,2022-02-16,
722645,229714977,Gabriel Virgilio Neves,AC - RIO BRANCO,2022-02-16,
722678,650839336,Jônatas Sena Torres,PE - OLINDA,2022-02-16,
722646,863579834,Eduardo Sena Bandoli,RJ - ITAPERUNA,2022-02-16,
722634,346758701,Mariana Pereira Neves,PE - GRAVATA,2022-02-16,
722690,273046411,Sergio Terra de,CE - FORTALEZA,2022-02-16,
722687,869601072,Mariana Terra Bandoli,PB - JOAO PESSOA,2022-02-16,
722766,842595587,Fabricio Xará de,ES - VITORIA,2022-02-16,
722742,935721200,Gabriel Wanderley Magalhães,AP - MACAPA,2022-02-16,
722751,253688463,Gabriel Terra de,AM - MANAUS,2022-02-16,
722793,960451898,Fabricio Ferreira Xará,ES - ARACRUZ,2022-02-16,
722887,282287100,Jônatas de Lima,PR - APUCARANA,2022-02-16,
722865,844551747,Pedro Sena Bandoli,GO - VALPARAISO DE GOIAS,2022-02-16,
722893,274569679,Jônatas de Pereira,PR - APUCARANA,2022-02-16,
722829,286454454,Mariana Pereira Sena,PE - GRAVATA,2022-02-16,
722886,377545050,Jônatas Xará de,PI - TERESINA,2022-02-16,
722882,473332794,Eduardo Bandoli Neves,RJ - MACAE,2022-02-16,
722982,818757697,Éder Magalhães de,PR - MARINGA,2022-02-16,
723012,612779224,Éder Wanderley de,RJ - BUNKER 1,2022-02-16,
722966,624786324,João Bandoli Wanderley,RJ - SAQUAREMA,2022-02-16,
722965,105379466,Mariana Neves Oliveira,PE - CARUARU,2022-02-16,
723096,896129740,João de Bandoli,RN - NATAL,2022-02-16,
723056,878814921,Jônatas Sena Magalhães,PE - OLINDA,2022-02-16,
723125,119592958,Jônatas Xará de,PI - TERESINA,2022-02-16,
723149,246588367,Mariana Terra Torres,PB - JOAO PESSOA,2022-02-16,
723186,236621760,Eduardo Lima Terra,RJ - RESENDE,2022-02-16,
723302,522120968,Pedro Oliveira Lima,MG - BELO HORIZONTE,2022-02-16,
723421,927543775,Mariana Ferreira Lima,PA - MARABA,2022-02-16,
723393,363098965,Jônatas Xará Pereira,PI - TERESINA,2022-02-16,
723340,776547943,Fabricio Terra Ferreira,ES - GUARAPARI,2022-02-16,
723352,151143537,Mariana Ferreira Magalhães,PA - MARABA,2022-02-16,
723418,798906219,Fabricio de Terra,GO - CATALAO,2022-02-16,
723414,395036159,Fabricio Xará Lima,ES - VITORIA,2022-02-16,
723399,457751131,Bruna Neves Torres,MT - PRIMAVERA DO LESTE,2022-02-16,
723431,771165903,Jônatas Lima de,PR - CURITIBA,2022-02-16,
723505,41501939,Bruna Bandoli Lima,MS - CAMPO GRANDE,2022-02-16,
723524,280779137,Eduardo Xará Bandoli,RJ - NITEROI,2022-02-16,
723430,510687814,Eduardo Pereira Wanderley,RJ - RIO DAS OSTRAS,2022-02-16,
723452,755071845,Bruna Terra Sena,MS - CAMPO GRANDE,2022-02-16,
723453,751494103,Eduardo Virgilio Sena,RJ - DUQUE DE CAXIAS,2022-02-16,
723468,443541750,Pedro Terra Sena,MA - SAO LUIS,2022-02-16,
723619,420728438,Jônatas Ferreira Terra,PE - JABOATAO DOS GUARARAPES,2022-02-16,
723694,860094598,Éder de Sena,RJ - CABO FRIO,2022-02-16,
723632,154933769,Sergio Virgilio Lima,BA - VITORIA DA CONQUISTA,2022-02-16,
723650,289003732,Sergio Magalhães Bandoli,CE - CASCAVEL,2022-02-16,
723688,520283322,Sergio Neves Lima,DF - BRASILIA,2022-02-16,
723666,958439333,Pedro Magalhães Terra,GO - VALPARAISO DE GOIAS,2022-02-16,
723810,632580657,Jônatas de Terra,PR - APUCARANA,2022-02-16,
723739,186351121,João Xará Virgilio,RJ - VOLTA REDONDA,2022-02-16,
723744,855866235,Mariana Bandoli de,PB - JOAO PESSOA,2022-02-16,
723750,957912380,Eduardo Virgilio Terra,RJ - DUQUE DE CAXIAS,2022-02-16,
723819,331774409,Gabriel Terra Neves,AM - MANAUS,2022-02-16,
723747,327973603,Eduardo de Terra,RJ - RECREIO,2022-02-16,
723873,32488315,Éder Ferreira Oliveira,PR - LONDRINA,2022-02-16,
723919,575647285,Pedro Bandoli Wanderley,MA - SAO LUIS,2022-02-16,
723843,465782155,Bruna de Sena,MT - CUIABA,2022-02-16,
723899,115012295,Fabricio Torres Oliveira,GO - ITUMBIARA,2022-02-16,
723912,405129805,Mariana Lima Wanderley,PE - CARUARU,2022-02-16,
723837,259337513,Jônatas Lima Ferreira,PR - CURITIBA,2022-02-16,
723955,486278249,Sergio Oliveira Xará,CE - SOBRAL,2022-02-16,
723939,115555936,Eduardo de Terra,RJ - RECREIO,2022-02-16,
723951,378507231,Éder Pereira Virgilio,RJ - CAMPOS,2022-02-16,
723997,758921123,Fabricio Xará de,ES - VITORIA,2022-02-16,
723991,199321105,Sergio Torres Sena,DF - PLANALTINA,2022-02-16,
724064,306329689,Jônatas Neves Ferreira,PR - CURITIBA,2022-02-16,
724045,29616875,Sergio Bandoli Pereira,CE - FORTALEZA,2022-02-16,
724041,263504423,Sergio Sena Terra,CE - CASCAVEL,2022-02-16,
724097,910693895,Bruna Magalhães Terra,MG - POUSO ALEGRE,2022-02-16,
724108,946298749,Éder Torres Pereira,RJ - CAMPOS,2022-02-16,
724158,843699469,Sergio Pereira Terra,DF - PLANALTINA,2022-02-16,
724185,126549671,Éder Virgilio Wanderley,PR - LONDRINA,2022-02-16,
724195,571750844,Fabricio Xará Neves,ES - VITORIA,2022-02-16,
724162,25805336,Bruna Torres Neves,PA - CASTANHAL,2022-02-16,
724153,148626110,Éder Ferreira Terra,PR - LONDRINA,2022-02-16,
724177,679123834,Fabricio Virgilio Lima,ES - ARACRUZ,2022-02-16,
724244,230661972,Mariana de Wanderley,PE - BUNKER RECIFE 1,2022-02-16,
724259,607339400,João de Pereira,RN - NATAL,2022-02-16,
724291,126891658,Pedro Virgilio Xará,GO - RIO VERDE,2022-02-16,
724266,887188497,Fabricio Sena Xará,ES - CACHOEIRO DE ITAPEMIRIM,2022-02-16,
724322,268672569,Bruna Neves Ferreira,MT - PRIMAVERA DO LESTE,2022-02-16,
724245,112244872,Sergio Pereira Torres,DF - PLANALTINA,2022-02-16,
724388,605108242,Fabricio Xará Pereira,ES - VITORIA,2022-02-16,
724375,132482522,João Pereira Oliveira,RS - CAXIAS DO SUL,2022-02-16,
724360,679873356,Pedro Torres de,MG - PATOS DE MINAS,2022-02-16,
724453,41618518,Pedro Terra Neves,MA - SAO LUIS,2022-02-16,
724510,951089104,Mariana Oliveira Xará,PE - BUNKER RECIFE 1,2022-02-16,
724519,243630766,Bruna Xará Magalhães,MS - DOURADOS,2022-02-16,
724475,521295681,Gabriel de Bandoli,BA - ALAGOINHAS,2022-02-16,
724520,236980908,Eduardo Terra Pereira,RJ - MACAE,2022-02-16,
724439,371608334,Pedro Terra Virgilio,MA - SAO LUIS,2022-02-16,
724483,990087756,Gabriel Sena Terra,AL - MACEIO,2022-02-16,
724525,551132613,Gabriel Wanderley Neves,AP - MACAPA,2022-02-16,
724571,205006563,Bruna Xará Virgilio,MS - DOURADOS,2022-02-16,
724576,25158535,Sergio Sena Magalhães,CE - CASCAVEL,2022-02-16,
724592,883272984,Bruna Ferreira Wanderley,MG - POÇOS DE CALDAS,2022-02-16,
724563,226631080,Gabriel Wanderley Terra,AP - MACAPA,2022-02-16,
724633,196862011,Bruna Ferreira Bandoli,MG - POÇOS DE CALDAS,2022-02-16,
724662,650139929,Eduardo Sena Ferreira,RJ - ITAPERUNA,2022-02-16,
724690,282532389,Fabricio de Terra,GO - CATALAO,2022-02-16,
724682,128985049,Pedro Terra Lima,MA - SAO LUIS,2022-02-16,
724679,414013369,Bruna Oliveira Ferreira,MT - CUIABA,2022-02-16,
724705,163614114,Jônatas Neves Wanderley,PR - CURITIBA,2022-02-16,
724676,254114203,Jônatas Magalhães Ferreira,PE - OLINDA,2022-02-16,
724724,917834715,Eduardo Pereira Bandoli,RJ - RIO DAS OSTRAS,2022-02-16,
724691,759369120,Éder Sena Wanderley,PR - MARINGA,2022-02-16,
724727,575691013,Mariana Pereira Virgilio,PE - GRAVATA,2022-02-16,
724736,271244458,Éder Wanderley Oliveira,RJ - BUNKER 1,2022-02-16,
724914,539951396,Sergio Lima Sena,DF - BRASILIA,2022-02-16,
724870,858172724,João Sena Virgilio,RJ - SAO GONÇALO,2022-02-16,
724840,813319116,Gabriel Bandoli Lima,AM - MANAUS,2022-02-16,
724865,419604957,Eduardo Magalhães Xará,RJ - ITAPERUNA,2022-02-16,
724904,243330350,Eduardo Lima Xará,RJ - RESENDE,2022-02-16,
724901,646645257,Sergio Ferreira de,BA - VITORIA DA CONQUISTA,2022-02-16,
724915,446254931,Mariana Neves Xará,PE - CARUARU,2022-02-16,
724868,144379219,Sergio Sena Lima,CE - CASCAVEL,2022-02-16,
724945,486243955,Gabriel Neves Torres,BA - BUNKER SALVADOR,2022-02-16,
724978,718533415,Gabriel Torres Lima,BA - FEIRA DE SANTANA,2022-02-16,
724950,368195631,Pedro Lima de,MG - JUIZ DE FORA,2022-02-16,
724973,534746166,Gabriel Terra Lima,AM - MANAUS,2022-02-16,
725050,888038814,Bruna Pereira Ferreira,PA - CASTANHAL,2022-02-16,
725083,157297455,Bruna Torres Virgilio,PA - CASTANHAL,2022-02-16,
725113,773739633,Gabriel Lima Xará,BA - BUNKER SALVADOR,2022-02-16,
725111,868860660,Eduardo Terra Wanderley,RJ - MACAE,2022-02-16,
725114,982176754,João Pereira Xará,RS - CAXIAS DO SUL,2022-02-16,
725062,260026481,Eduardo Terra Torres,RJ - MACAE,2022-02-16,
725152,338596725,Eduardo Neves Wanderley,RJ - RESENDE,2022-02-16,
725184,26141765,Pedro Neves de,MG - JUIZ DE FORA,2022-02-16,
725165,78059611,Mariana Lima Neves,PE - CARUARU,2022-02-16,
725181,986830811,Mariana Torres Neves,PE - GRAVATA,2022-02-16,
725256,816145226,Mariana Torres Xará,PE - GRAVATA,2022-02-16,
725282,266056561,Pedro Sena Terra,GO - VALPARAISO DE GOIAS,2022-02-16,
725240,381877348,Jônatas Sena Torres,PE - OLINDA,2022-02-16,
